Date,Adj Close Reconstructed,Close Reconstructed,High Reconstructed,Low Reconstructed,Open Reconstructed,Volume Reconstructed
2023-12-01,115.52480530621125,120.10588067174415,120.57721159462655,119.16302723480239,119.30250804697934,5232435.83923272
2023-12-04,116.2100075183622,120.66613698195367,120.68717874183547,119.64286970880664,119.94071239656667,5182993.354595541
2023-12-05,116.63010344020962,121.05104963397143,121.12031964961615,119.71459308863237,120.59881498622167,5229511.022125211
2023-12-06,116.97318604635566,121.35075593506521,121.90405852171165,120.88916985956575,121.5044313230288,5386230.732931517
2023-12-07,116.25800531347315,120.72715684738368,121.58764911546939,120.62131030774303,121.57789952236855,5586661.232976854
2023-12-08,115.87170001410513,120.373862703055,121.09354891682449,120.03012621340828,120.71975981979608,5877307.1787628075
2023-12-11,115.42077349713819,119.95997273169176,120.50193440506399,119.50774177263077,120.28414448627771,5166105.045607372
2023-12-12,115.38903418895524,119.90104438014968,120.1105042493446,119.63996455303928,120.06108216511579,3349158.928283131
2023-12-13,115.07697088179985,119.68636440456093,120.48383050081807,119.50094558665587,119.88643035589712,4731584.3933789525
2023-12-14,114.90655341375556,119.46238106476017,120.4294078169687,119.01299934774603,119.84088149873581,9473730.6102368
2023-12-15,114.23210482352152,118.8920438567615,120.16057322900095,118.287603082622,119.47992067420313,16633987.887500485
2023-12-18,114.25709176096625,118.87032594306628,119.29539723111817,118.32970890981662,118.74807554063793,5368043.788733499
2023-12-19,114.04786770649125,118.61715852938154,118.9498916547205,118.07778973457796,118.51535137640208,4971102.289090557
2023-12-20,113.96393487591973,118.47479529518606,119.02613816812206,118.02003862384889,118.74985234786173,6313396.381670065
2023-12-21,113.68149921289859,118.2310627699981,118.70032711685829,117.7334671586464,118.6935535361017,5841619.524704904
2023-12-22,113.3090791275722,117.88149607821343,118.70242813722358,117.73824362047122,118.49192864661546,5248379.020335956
2023-12-25,113.61795226601349,118.14743688228049,118.80695910182703,117.7952960777502,118.19228270641041,5419930.577537951
2023-12-26,114.52425211992106,119.05676657519909,119.1712597359116,118.08039471350746,118.30341792482835,5995338.3250891445
2023-12-27,115.03778391800074,119.51518644718668,119.51830214470075,118.44209113063765,118.59295965523388,6140617.741751346
2023-12-28,115.23031043344288,119.62826116897565,119.87958531879693,118.92185587949862,118.9233487216528,5890735.419600134
2023-12-29,115.38397991918038,119.85872471150138,120.22202179112257,119.230567919129,119.64419109817865,5549543.36164272
2024-01-02,115.74779644761985,120.20712482259084,120.48963682700538,119.32768812653553,119.88805362836864,4917528.009033731
2024-01-03,115.45169498881803,119.9711820181914,120.4667161610852,119.15578457419183,120.02667852806637,5053886.413016139
2024-01-04,114.63064379889083,119.21368383670375,120.09129189846986,119.16558637121308,119.69542309414334,6015419.736794898
2024-01-05,114.94104607279263,119.45548293571697,119.78759939688057,119.14751442691714,119.62148854039701,4653145.015485942
2024-01-08,115.8925296675424,120.44727482369642,120.55207840825408,119.31907414718799,119.73588403778537,6239433.093296661
2024-01-09,115.55045381488657,120.17155352773071,120.58384520376467,119.90862704352618,120.43883295668374,5844039.985484957
2024-01-10,115.44726014362611,120.02864005873819,120.38208196561847,119.74320880596706,119.87322641713357,5085077.045091055
2024-01-11,115.75314789109454,120.24855574822745,120.30365169575667,119.8447195436782,119.87828865993967,4123448.424730666
2024-01-12,115.40644966257047,119.91397587091677,120.21025133027221,119.75433203922529,120.1264145948823,2757013.8428609436
2024-01-15,115.68901807970401,120.11535795208212,120.53315416902534,119.60369651921627,119.79514387980197,4314437.080655521
2024-01-16,114.46439640768443,118.99978822560679,120.32863837695706,118.9150176565491,119.72264417733147,9142659.95622092
2024-01-17,114.19343879814285,118.77722776135819,119.6596412424043,118.65204786910166,119.07897189312435,9256811.174586473
2024-01-18,114.22197755540738,118.88230636116221,119.20769837716709,118.65733798224753,118.70160553541201,4958043.850883097
2024-01-19,114.53457156160202,119.11657218528482,120.04001783250916,118.70095127593102,118.7043979128096,4597256.66436333
2024-01-22,114.55247027013048,119.12468768253758,119.94986122757332,118.91800239419833,119.38227088692622,4769952.223244655
2024-01-23,114.92453352609557,119.44148171547435,120.1218624569278,119.0767844920367,119.54971238116015,4806652.946326179
