Date,Adj Close Reconstructed,Close Reconstructed,High Reconstructed,Low Reconstructed,Open Reconstructed,Volume Reconstructed
2023-12-01,78.88396985944311,81.92264621884743,82.78709596788407,81.33655330794531,82.25943063612719,6271605.337746181
2023-12-04,78.56937422092271,81.57868176227001,82.62982749777268,81.3225285791124,82.20822212687199,11586058.48949839
2023-12-05,79.59820955770489,82.60063064450297,82.71992957075354,81.40249247375365,81.70307929000987,6133528.007147752
2023-12-06,79.34002630250323,82.35444839612379,82.66504023226302,81.6979303011754,82.4656427771099,5723504.406726545
2023-12-07,78.71721738797271,81.74975646119717,82.39400862702095,81.09357890934606,82.24670189588664,4152716.8616032978
2023-12-08,78.28048635874339,81.30118827657739,81.7592868759937,80.7150795878407,81.6471213943826,5462513.547959275
2023-12-11,77.03752558913014,80.07068267571753,81.25573278570467,79.35233535929416,81.14488494688045,7568093.807878483
2023-12-12,77.22151475200234,80.24557788760838,80.84570028454664,79.47641195624891,80.64286888830006,4821981.23145877
2023-12-13,77.08250786878892,80.10077351145657,80.65502865956395,79.3376516413447,80.20281026219904,4498157.625750791
2023-12-14,77.46079290623057,80.46653969429671,80.8073368472879,79.38992228456976,79.93749771961919,3725027.6945657916
2023-12-15,76.74814157539846,79.76223648163682,80.68933324534014,79.41188406737392,80.76675231106984,7498777.263594566
2023-12-18,77.02708946336362,80.05601199629737,80.34199061860303,79.26208829350219,79.72985734235026,3640428.462301649
2023-12-19,77.23713935645294,80.26777557787346,80.27477884425592,79.41081720024697,79.79311105889887,4552009.430096123
2023-12-20,76.10499563079887,79.14619744790087,80.21658114143717,78.57690471964277,79.98963495643707,5834519.425515081
2023-12-21,76.4005506920401,79.428267798626,79.75295721639766,78.40304027747547,78.5712292165508,4285538.736683848
2023-12-22,75.8381127330133,78.86775704766433,79.26457681959347,78.45313531829798,78.77921554095234,3331500.103427553
2023-12-25,75.96398550289567,78.94086034016875,79.09924435890458,78.33718322333213,78.4975824434148,2887546.386845978
2023-12-26,76.03475151130266,78.99941043274016,79.38104889358048,78.1685517250561,78.82190021791199,3797763.5257390323
2023-12-27,76.22877439081175,79.18170262712233,79.50654683117011,78.29545131079084,78.91460082579258,3665787.6809144765
2023-12-28,76.46937808530436,79.4433942275017,79.59954877786866,78.68883236360101,78.86937370581697,2860161.439786496
2023-12-29,76.65660289311523,79.64830455169529,79.72657800430476,78.95485774720983,79.31800287507535,2538667.890421291
2024-01-02,76.75230464665357,79.76613485446077,79.80139522677631,79.13939121695779,79.2997752590566,2396755.132916642
2024-01-03,76.6512110470293,79.70071388344205,79.77711736553564,78.65766111318284,79.37724305748367,2125783.4522816725
2024-01-04,76.49852700769584,79.50152727110003,79.62410430782681,78.90073425241646,79.24205814518835,1862271.853293014
2024-01-05,76.51755563715906,79.52841841580002,79.70234865394279,78.96765359646851,79.27350055840382,1714659.8878711446
2024-01-08,76.83722012552911,79.81825739706625,80.01487148590675,79.14132937620093,79.44848449608911,1671315.1670187055
2024-01-09,76.95107632601186,79.92479228176816,80.15402250569181,79.33652125101445,79.64309062472218,1812329.813466166
2024-01-10,76.9498928735517,79.92641505659512,80.17926391846855,79.51686697710458,79.92369045411085,2176036.2062850464
2024-01-11,77.74027908564192,80.70362621937517,80.75422381018632,79.82269815613425,80.32508570238275,3529797.8383868663
2024-01-12,77.85161919415108,80.83157766844026,80.92600629787405,80.2368046551302,80.85286192496851,2252671.8607749753
2024-01-15,77.61074774828815,80.57978197261876,80.93246140329286,80.09008076806164,80.80486073409952,2542212.3845561305
2024-01-16,76.47125837879825,79.41413633743936,80.4436426284061,79.34156233140938,80.12481672166984,2982526.2019110434
2024-01-17,76.23750941173965,79.20807825207943,79.80352238272381,78.86062397445635,79.16602180620528,3083033.9153487226
2024-01-18,76.82810914727453,79.85994556345732,80.26692380433747,79.2812076780153,79.60340967181368,2997547.3535315623
2024-01-19,76.84585525770395,79.90064652620572,80.25596687525062,79.2623050898634,79.54996972161062,2916819.6968259816
2024-01-22,76.58192384542699,79.6223555851825,80.12093009869452,79.26962215881139,79.86333241211118,2745355.162927654
2024-01-23,76.57201381649766,79.6167196738286,80.02594838577359,79.29423644599973,79.86010684565937,2716421.8841525335
2024-01-24,76.64134455053639,79.69417202278612,80.05086504722414,79.30181035009944,79.50638187234314,2860192.639510097
2024-01-25,76.76320698941055,79.78626044726738,80.05777070986082,79.36196086518804,79.46526567100759,2899436.895493217
2024-01-26,76.93769276881623,79.95735919808915,80.14019876184229,79.48118757961275,79.6332713439577,2883921.248961302
2024-01-29,76.90667624753496,79.9438818088934,80.23249232888875,79.56076188508986,79.67679904974983,2992531.701058633
2024-01-30,77.13787979473408,80.15653906222663,80.34619517834707,79.61219285337931,79.68708692153645,3195624.2996452698
2024-01-31,77.23138287059784,80.2207927462473,80.42531138745818,79.64645797670303,79.69050665194112,3351296.714251425
2024-02-01,77.26405672091043,80.26129614811477,80.45653133725881,79.64383355010102,80.18400737811677,3480544.712427164
2024-02-02,76.96929286314806,79.99819531214575,80.3054374998283,79.52156715648027,80.16943776747968,3629376.3001519437
2024-02-05,76.59491740375564,79.62167494925119,79.93541413905065,79.26350307678415,79.89497683611847,3773301.0904277046
2024-02-15,77.13166141426458,80.1553637117861,80.50915407337774,79.40158658168058,79.95650293447045,3991858.557427603
2024-02-16,76.82522019984319,79.83936721045413,80.32975306672482,79.16771471309649,80.0055391805954,4293150.027305433
2024-02-19,77.51751930934714,80.4929099136409,80.62396143814078,79.37212807623155,79.96295023624234,4197694.687763028
2024-02-20,77.24383912224262,80.19659249827477,80.87497473145545,79.80874422000215,79.8005431566593,4661755.224185531
2024-02-21,78.10374915285713,81.02635210867845,81.11321515930588,80.10521410162285,80.12611066716151,4678190.417466364
2024-02-22,77.79742182662373,80.72825440055051,81.02817934155527,80.29780610621226,80.94788834546324,4554487.273188434
2024-02-23,76.31059703870027,79.22859871380874,80.34359921533722,78.56377813323647,80.37949472164156,5054351.280562465
2024-02-26,76.26009909268899,79.19304149080894,79.60679850218693,78.63336617261676,79.04881905255546,3899470.873139069
2024-02-27,75.59567939525077,78.52743135054781,79.30721765803098,78.49211401708465,78.98441594271887,4978117.488234367
2024-02-29,75.4889683965731,78.41215436562656,78.83604542060365,77.76527362764779,78.65419350833504,7619664.095634925
2024-03-01,74.93925183665667,77.88972928299442,78.90850356540298,77.82754974778427,78.3492509593685,3685839.9000812173
2024-03-04,74.80871558791193,77.75047811479607,78.43561378118665,77.55825430837297,77.824119184727,4202197.609909415
2024-03-05,74.73328608868533,77.71611137270537,78.3569995397034,77.50674923424558,77.69022243184222,4558655.751026597
2024-03-06,75.12587378508637,78.08655155337557,78.32108016332785,77.45910569917697,77.70073827465124,4685177.192644561
2024-03-07,74.50394300173973,77.47968474757789,78.33120251993572,77.36096279699427,77.63654293286908,5917908.587642625
2024-03-08,75.21446428646483,78.19935024753063,78.5765700310676,77.18738801697185,77.49466755421167,3472158.3708701488
2024-03-11,75.65104543023364,78.61252473055733,78.77917858328094,78.08440405613294,78.12281184484112,3417037.8773156987
2024-03-12,75.64484601717156,78.60975176730477,79.00308858970921,78.44640186902699,78.35040771544102,4020264.379681154
2024-03-13,75.60353010140557,78.58113364823959,78.91040845407163,77.965947755687,78.22320346689982,3870560.4791865386
2024-03-14,75.88483426436417,78.83588468015684,79.28116791665144,78.62434816915834,78.67883600520257,3318401.703686293
2024-03-15,75.83441229642948,78.79713328946816,79.35053951296021,78.6225929104836,78.7118258791235,4638887.779433267
2024-03-18,75.7121074794669,78.6863368759758,79.39276373776522,78.32382205482602,78.71243976544041,3326465.5056308387
2024-03-19,75.56506526614461,78.56126304614538,79.28031381304399,78.207543306639,78.57643566553537,4776925.08863769
2024-03-20,75.37909334594887,78.40643795595045,79.11711012349602,78.1163182338282,78.27652342236571,4188108.6062525227
2024-03-21,75.58531324363015,78.61819869674423,79.22895961620323,78.13674726975181,78.23305402238798,4444629.269495928
2024-03-22,76.24519481125981,79.25492006709082,79.68548110971923,78.3392712817802,78.46241822230247,4412109.2415768355
2024-03-25,76.68139994199676,79.70576829288949,79.7774853712844,78.75581611813968,78.88418762090724,3472122.710988658
2024-03-26,77.40490223986178,80.3929626324721,80.51802112071141,79.44691233103214,79.61618386210662,4953178.476914186
2024-03-27,78.00527298098513,80.96475263493747,80.89174487165319,80.06822450934625,80.15512714963015,4857869.868040284
2024-03-28,77.68768254355504,80.66743220150664,81.17602882204908,80.23244526839588,80.4945865887853,4447300.6718053175
2024-03-29,78.04431382982324,81.03063630550409,81.51693278601226,80.6035465784363,80.80620385035937,4516705.790129256
2024-04-01,78.69401799459008,81.70262241406576,81.84924286640688,80.93509514534965,81.31538146084152,4898087.01239338
2024-04-02,78.21136946364643,81.24970683081683,81.92335724881953,80.92284270638153,81.892332689277,5047983.008538909
2024-04-03,77.67830493669909,80.69391517994688,81.73015372596807,80.5108968910961,81.12315273519648,5095901.09454508
2024-04-08,78.51554143986769,81.55862807845931,81.75346365782575,80.37461677867405,80.89856150002183,5268502.278735135
2024-04-09,78.07247586242836,81.15232635042277,81.81700363187272,80.68005050028148,80.87568227682523,5502682.618237011
2024-04-10,78.6465253133025,81.71194772663691,81.97540579879205,80.8073546933191,80.9917280166765,5437622.784312691
2024-04-11,78.51906995782274,81.58118255600122,81.95463831239887,80.97445685878188,81.51043438991806,5069781.975048704
