Price,Adj Close,Close,High,Low,Open,Volume
2024-06-12,22.947731018066406,23.299999237060547,23.450000762939453,23.299999237060547,23.350000381469727,25323554.0
2024-06-13,22.947731018066406,23.299999237060547,23.5,23.25,23.450000762939453,30282666.0
2024-06-14,22.898488998413086,23.25,23.350000381469727,23.200000762939453,23.299999237060547,24362269.0
2024-06-17,23.0954647064209,23.450000762939453,23.600000381469727,23.25,23.25,15903393.0
2024-06-18,23.046220779418945,23.399999618530273,23.549999237060547,23.350000381469727,23.450000762939453,20998113.0
2024-06-19,23.14470863342285,23.5,23.600000381469727,23.399999618530273,23.5,22013937.0
2024-06-20,23.341686248779297,23.700000762939453,23.75,23.600000381469727,23.600000381469727,27199094.0
2024-06-21,23.243196487426758,23.600000381469727,23.850000381469727,23.600000381469727,23.799999237060547,73101591.0
2024-06-24,23.046220779418945,23.399999618530273,23.600000381469727,23.350000381469727,23.600000381469727,23798792.0
2024-06-25,22.947731018066406,23.299999237060547,23.5,23.25,23.450000762939453,25613862.0
2024-06-26,22.70151138305664,23.049999237060547,23.299999237060547,23.049999237060547,23.299999237060547,42058481.0
2024-06-27,22.70151138305664,23.049999237060547,23.149999618530273,23.0,23.0,24330051.0
2024-06-28,22.750757217407227,23.100000381469727,23.200000762939453,23.049999237060547,23.049999237060547,20433024.0
2024-07-01,22.70151138305664,23.049999237060547,23.149999618530273,23.049999237060547,23.149999618530273,15491542.0
2024-07-02,22.652267456054688,23.0,23.100000381469727,23.0,23.049999237060547,27698954.0
2024-07-03,22.750757217407227,23.100000381469727,23.149999618530273,23.0,23.049999237060547,18559951.0
2024-07-04,23.14470863342285,23.5,23.5,23.149999618530273,23.200000762939453,22464780.0
2024-07-05,23.193952560424805,23.549999237060547,23.600000381469727,23.399999618530273,23.549999237060547,13081563.0
2024-07-08,23.14470863342285,23.5,23.549999237060547,23.350000381469727,23.549999237060547,17590997.0
2024-07-09,22.849245071411133,23.200000762939453,23.450000762939453,23.200000762939453,23.399999618530273,18318869.0
2024-07-10,22.70151138305664,23.049999237060547,23.149999618530273,23.0,23.100000381469727,30401460.0
2024-07-11,22.70151138305664,23.049999237060547,23.100000381469727,23.0,23.049999237060547,20032212.0
2024-07-12,22.750757217407227,23.100000381469727,23.299999237060547,23.0,23.0,20452160.0
2024-07-15,23.046220779418945,23.399999618530273,23.399999618530273,23.149999618530273,23.149999618530273,16421055.0
2024-07-16,22.750757217407227,23.100000381469727,23.399999618530273,23.100000381469727,23.399999618530273,19770869.0
2024-07-17,22.996976852416992,23.350000381469727,23.350000381469727,23.149999618530273,23.149999618530273,13450152.0
2024-07-18,23.14470863342285,23.5,23.600000381469727,23.299999237060547,23.450000762939453,28548483.0
2024-07-19,22.996976852416992,23.350000381469727,23.5,23.100000381469727,23.450000762939453,22809555.0
2024-07-22,22.750757217407227,23.100000381469727,23.299999237060547,23.0,23.25,26506583.0
2024-07-23,22.799999237060547,23.149999618530273,23.25,23.100000381469727,23.100000381469727,15851825.0
2024-07-26,22.899999618530273,22.899999618530273,23.049999237060547,22.799999237060547,23.049999237060547,36089954.0
2024-07-29,22.899999618530273,22.899999618530273,23.0,22.850000381469727,23.0,13744725.0
2024-07-30,23.100000381469727,23.100000381469727,23.100000381469727,22.899999618530273,22.950000762939453,18623653.0
2024-07-31,23.200000762939453,23.200000762939453,23.200000762939453,22.950000762939453,23.100000381469727,17539925.0
2024-08-01,23.149999618530273,23.149999618530273,23.299999237060547,23.100000381469727,23.200000762939453,14739581.0
2024-08-02,23.0,23.0,23.100000381469727,22.850000381469727,23.100000381469727,25396767.0
2024-08-05,21.950000762939453,21.950000762939453,22.75,21.600000381469727,22.700000762939453,52881462.0
2024-08-06,22.100000381469727,22.100000381469727,22.149999618530273,21.350000381469727,21.950000762939453,45363301.0
2024-08-07,22.299999237060547,22.299999237060547,22.399999618530273,22.0,22.0,19761273.0
2024-08-08,22.100000381469727,22.100000381469727,22.25,21.950000762939453,22.0,16642939.0
2024-08-09,22.299999237060547,22.299999237060547,22.600000381469727,22.200000762939453,22.200000762939453,36733403.0
2024-08-12,22.25,22.25,22.600000381469727,22.25,22.299999237060547,15328307.0
2024-08-13,22.100000381469727,22.100000381469727,22.299999237060547,22.049999237060547,22.299999237060547,14890056.0
2024-08-14,22.700000762939453,22.700000762939453,23.200000762939453,22.350000381469727,22.399999618530273,46985458.0
2024-08-15,22.299999237060547,22.299999237060547,23.100000381469727,22.25,23.0,32030892.0
2024-08-16,22.299999237060547,22.299999237060547,22.5,22.200000762939453,22.5,28270064.0
2024-08-19,22.0,22.0,22.299999237060547,22.0,22.299999237060547,30746799.0
2024-08-20,21.950000762939453,21.950000762939453,22.049999237060547,21.899999618530273,22.049999237060547,17553125.0
2024-08-21,21.950000762939453,21.950000762939453,22.100000381469727,21.899999618530273,22.0,13965649.0
2024-08-22,22.299999237060547,22.299999237060547,22.450000762939453,22.0,22.049999237060547,18339991.0
2024-08-23,22.149999618530273,22.149999618530273,22.25,22.049999237060547,22.200000762939453,8288892.0
2024-08-26,22.350000381469727,22.350000381469727,22.350000381469727,22.149999618530273,22.200000762939453,10719343.0
2024-08-27,22.399999618530273,22.399999618530273,22.399999618530273,22.149999618530273,22.25,12244387.0
2024-08-28,22.350000381469727,22.350000381469727,22.450000762939453,22.25,22.399999618530273,11047355.0
2024-08-29,22.299999237060547,22.299999237060547,22.350000381469727,22.200000762939453,22.350000381469727,9940891.0
2024-08-30,22.25,22.25,22.450000762939453,22.25,22.299999237060547,34082081.0
2024-09-02,22.100000381469727,22.100000381469727,22.399999618530273,22.100000381469727,22.350000381469727,9825238.0
2024-09-03,21.899999618530273,21.899999618530273,22.149999618530273,21.899999618530273,22.149999618530273,20712106.0
2024-09-04,21.200000762939453,21.200000762939453,21.5,21.0,21.399999618530273,43822474.0
2024-09-05,21.100000381469727,21.100000381469727,21.25,21.049999237060547,21.200000762939453,20106391.0
2024-09-06,21.049999237060547,21.049999237060547,21.100000381469727,20.75,21.100000381469727,20839298.0
2024-09-09,20.549999237060547,20.549999237060547,20.700000762939453,20.350000381469727,20.600000381469727,25854930.0
2024-09-10,20.399999618530273,20.399999618530273,20.600000381469727,20.399999618530273,20.549999237060547,17927808.0
2024-09-11,20.200000762939453,20.200000762939453,20.399999618530273,20.100000381469727,20.399999618530273,26669010.0
2024-09-12,20.649999618530273,20.649999618530273,20.700000762939453,20.25,20.299999237060547,20063625.0
2024-09-13,21.049999237060547,21.049999237060547,21.100000381469727,20.600000381469727,20.649999618530273,16974538.0
2024-09-16,21.399999618530273,21.399999618530273,21.600000381469727,21.0,21.100000381469727,20504441.0
2024-09-18,21.600000381469727,21.600000381469727,21.649999618530273,21.350000381469727,21.399999618530273,19962141.0
2024-09-19,21.299999237060547,21.299999237060547,21.399999618530273,21.100000381469727,21.299999237060547,20435020.0
2024-09-20,21.149999618530273,21.149999618530273,21.549999237060547,21.149999618530273,21.299999237060547,73952724.0
2024-09-23,21.25,21.25,21.350000381469727,21.100000381469727,21.200000762939453,18151380.0
2024-09-24,21.299999237060547,21.299999237060547,21.350000381469727,21.0,21.149999618530273,19331513.0
2024-09-25,21.850000381469727,21.850000381469727,21.899999618530273,21.5,21.5,39736092.0
2024-09-26,21.75,21.75,21.950000762939453,21.700000762939453,21.950000762939453,19038283.0
2024-09-27,23.100000381469727,23.100000381469727,23.450000762939453,21.850000381469727,21.950000762939453,99192277.0
2024-09-30,23.149999618530273,23.149999618530273,23.799999237060547,23.049999237060547,23.450000762939453,82548478.0
2024-10-01,23.350000381469727,23.350000381469727,23.5,23.049999237060547,23.5,28623128.0
2024-10-04,23.700000762939453,23.700000762939453,23.899999618530273,23.600000381469727,23.799999237060547,74666724.0
2024-10-07,23.799999237060547,23.799999237060547,23.799999237060547,23.600000381469727,23.700000762939453,44566283.0
2024-10-08,23.700000762939453,23.700000762939453,23.950000762939453,23.600000381469727,23.700000762939453,47282616.0
2024-10-09,22.700000762939453,22.700000762939453,23.799999237060547,22.700000762939453,23.700000762939453,42538757.0
2024-10-11,22.700000762939453,22.700000762939453,23.0,22.700000762939453,22.850000381469727,11101852.0
2024-10-14,22.350000381469727,22.350000381469727,22.799999237060547,22.25,22.799999237060547,17073546.0
2024-10-15,22.350000381469727,22.350000381469727,22.450000762939453,22.100000381469727,22.399999618530273,21110388.0
2024-10-16,22.149999618530273,22.149999618530273,22.649999618530273,22.149999618530273,22.399999618530273,26016065.0
2024-10-17,22.450000762939453,22.450000762939453,22.649999618530273,22.200000762939453,22.200000762939453,18745319.0
2024-10-18,22.950000762939453,22.950000762939453,23.0,22.450000762939453,22.600000381469727,25719516.0
2024-10-21,22.600000381469727,22.600000381469727,23.200000762939453,22.600000381469727,23.200000762939453,19611948.0
2024-10-22,22.399999618530273,22.399999618530273,22.600000381469727,22.299999237060547,22.600000381469727,16432974.0
2024-10-23,22.299999237060547,22.299999237060547,22.549999237060547,22.299999237060547,22.399999618530273,9317428.0
2024-10-24,22.25,22.25,22.399999618530273,22.100000381469727,22.25,9143453.0
2024-10-25,22.549999237060547,22.549999237060547,22.549999237060547,22.299999237060547,22.299999237060547,9539323.0
2024-10-28,22.75,22.75,22.799999237060547,22.399999618530273,22.549999237060547,12019987.0
2024-10-29,22.600000381469727,22.600000381469727,22.700000762939453,22.350000381469727,22.700000762939453,15164068.0
2024-10-30,22.5,22.5,22.649999618530273,22.350000381469727,22.600000381469727,13025155.0
2024-11-01,22.700000762939453,22.700000762939453,22.850000381469727,22.149999618530273,22.299999237060547,30859324.0
2024-11-04,22.700000762939453,22.700000762939453,22.799999237060547,22.5,22.549999237060547,11997895.0
2024-11-05,22.899999618530273,22.899999618530273,22.899999618530273,22.700000762939453,22.700000762939453,15793925.0
2024-11-06,23.100000381469727,23.100000381469727,23.100000381469727,22.649999618530273,22.850000381469727,19837656.0
2024-11-07,23.149999618530273,23.149999618530273,23.600000381469727,23.100000381469727,23.149999618530273,27834021.0
2024-11-08,23.25,23.25,23.399999618530273,23.100000381469727,23.25,20621204.0
2024-11-11,23.200000762939453,23.200000762939453,23.200000762939453,22.799999237060547,23.200000762939453,17155975.0
2024-11-12,22.299999237060547,22.299999237060547,22.799999237060547,22.299999237060547,22.75,33607262.0
2024-11-13,22.450000762939453,22.450000762939453,22.5,22.149999618530273,22.200000762939453,16126972.0
2024-11-14,22.25,22.25,22.399999618530273,22.100000381469727,22.350000381469727,14751280.0
2024-11-15,22.049999237060547,22.049999237060547,22.450000762939453,22.049999237060547,22.200000762939453,20532127.0
2024-11-18,22.450000762939453,22.450000762939453,22.549999237060547,22.049999237060547,22.149999618530273,17811510.0
2024-11-19,22.350000381469727,22.350000381469727,22.5,22.25,22.350000381469727,13666414.0
2024-11-20,22.299999237060547,22.299999237060547,22.299999237060547,22.299999237060547,22.299999237060547,12000.0
2024-11-21,22.049999237060547,22.049999237060547,22.200000762939453,22.049999237060547,22.149999618530273,11522761.0
2024-11-22,22.100000381469727,22.100000381469727,22.299999237060547,22.100000381469727,22.200000762939453,7558649.0
2024-11-25,22.299999237060547,22.299999237060547,22.549999237060547,22.149999618530273,22.399999618530273,31000315.0
2024-11-26,22.100000381469727,22.100000381469727,22.350000381469727,22.100000381469727,22.200000762939453,8380227.0
2024-11-27,21.75,21.75,22.149999618530273,21.75,22.100000381469727,19844379.0
2024-11-28,21.75,21.75,21.899999618530273,21.5,21.850000381469727,12814177.0
2024-11-29,21.200000762939453,21.200000762939453,21.549999237060547,21.200000762939453,21.549999237060547,24337048.0
