Date,Original Close Price,Wavelet Transformed Price,Extracted Noise
2024-08-28,111.5,111.54484959292309,-0.04484959292308588
2024-08-29,111.0,111.55189243872634,-0.5518924387263411
2024-08-30,112.0,111.98461950377597,0.01538049622402582
2024-09-02,113.0,112.86468273549606,0.13531726450393933
2024-09-03,112.0,112.69059144850168,-0.690591448501678
2024-09-04,112.0,112.53067873079799,-0.5306787307979874
2024-09-05,113.0,112.99349603261912,0.0065039673808797716
2024-09-06,115.0,114.33046239033894,0.669537609661063
2024-09-09,115.0,114.87278628682402,0.1272137131759763
2024-09-10,115.0,114.8120744844875,0.1879255155125037
2024-09-11,115.0,115.01321934008482,-0.013219340084816622
2024-09-12,115.0,115.21760154155957,-0.21760154155957423
2024-09-13,115.5,115.53671534701625,-0.036715347016254896
2024-09-16,116.0,116.08615777109262,-0.08615777109261558
2024-09-18,116.5,116.15914982349555,0.34085017650444627
2024-09-19,116.0,115.76827435822982,0.23172564177018273
2024-09-20,116.5,116.32080382889801,0.17919617110199226
2024-09-23,118.5,117.77566685903984,0.7243331409601552
2024-09-24,118.5,117.8315957330725,0.6684042669274959
2024-09-25,116.5,116.62394325078483,-0.12394325078483348
2024-09-26,117.5,116.93675219933301,0.5632478006669857
2024-09-27,116.5,116.40792222263977,0.09207777736023104
2024-09-30,115.0,115.49174238783606,-0.4917423878360552
2024-10-01,115.5,114.99202783914389,0.507972160856113
2024-10-04,112.5,113.15067102879196,-0.6506710287919617
2024-10-07,112.5,113.23605792330224,-0.7360579233022406
2024-10-08,112.5,112.7649691430938,-0.2649691430937935
2024-10-09,113.0,112.88928399978082,0.11071600021918471
2024-10-11,112.0,112.50115178537638,-0.5011517853763792
2024-10-14,112.5,112.58345714932453,-0.08345714932453063
2024-10-15,112.5,112.68695991796163,-0.18695991796163014
2024-10-16,112.5,113.06796426302726,-0.5679642630272639
2024-10-17,114.0,113.472436684758,0.5275633152420056
2024-10-18,114.5,113.90056783019085,0.5994321698091483
2024-10-21,113.5,113.53155876727538,-0.03155876727538498
2024-10-22,114.0,113.77754301116566,0.22245698883433818
2024-10-23,114.0,113.8198646566533,0.18013534334670567
2024-10-24,114.0,114.14922596487813,-0.14922596487812712
2024-10-25,114.0,114.04037938974741,-0.04037938974741451
2024-10-28,113.0,113.53367035692384,-0.5336703569238352
2024-10-29,115.5,115.17312605307654,0.32687394692345606
2024-10-30,113.5,113.62388615298876,-0.12388615298876005
2024-11-01,113.5,114.01751939057102,-0.5175193905710245
2024-11-04,114.5,114.55563348199807,-0.05563348199807194
2024-11-05,115.5,114.78742068723626,0.7125793127637365
2024-11-06,114.0,114.02964820978238,-0.02964820978237981
2024-11-07,113.5,113.61258459002896,-0.11258459002895904
2024-11-08,113.0,113.0742022218204,-0.07420222182039993
2024-11-11,114.5,113.87142119473684,0.6285788052631602
2024-11-12,113.5,113.70677377923131,-0.20677377923131246
2024-11-13,114.5,113.92911027625884,0.5708897237411605
2024-11-14,114.0,113.7547040330732,0.245295966926804
2024-11-15,111.0,111.79860780050451,-0.798607800504513
2024-11-18,111.0,111.80989799932736,-0.8098979993273616
2024-11-19,112.5,112.62649895991765,-0.12649895991765447
2024-11-20,112.0,112.27862272853706,-0.2786227285370586
2024-11-21,112.5,112.78096265085287,-0.28096265085287087
2024-11-22,113.0,113.06368113444954,-0.06368113444953849
2024-11-25,115.0,114.21580153561379,0.7841984643862077
2024-11-26,113.5,113.42612808701087,0.07387191298913365
2024-11-27,115.0,114.06960403745539,0.9303959625446083
2024-11-28,113.0,112.93147958542983,0.06852041457017322
2024-11-29,113.0,112.87843991255853,0.12156008744146618
